"Plot Title: 1. table nursery. 03/03/22"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 21258716, SEN S/N: 21258716)","Intensity, Lux (LGR S/N: 21258716, SEN S/N: 21258716)","Coupler Attached (LGR S/N: 21258716)","Coupler Detached (LGR S/N: 21258716)","Host Connected (LGR S/N: 21258716)","Stopped (LGR S/N: 21258716)","End Of File (LGR S/N: 21258716)"
1839,03/16/22 07:20:00 AM,27.468,398.3,,,,,
1840,03/16/22 07:30:00 AM,27.468,441.3,,,,,
1841,03/16/22 07:40:00 AM,27.468,419.8,,,,,
1842,03/16/22 07:50:00 AM,27.468,2325.0,,,,,
1843,03/16/22 08:00:00 AM,27.567,1022.6,,,,,
1844,03/16/22 08:10:00 AM,27.567,592.0,,,,,
1845,03/16/22 08:20:00 AM,27.567,731.9,,,,,
1846,03/16/22 08:30:00 AM,27.665,8266.7,,,,,
1847,03/16/22 08:40:00 AM,27.665,3616.7,,,,,
1848,03/16/22 08:50:00 AM,27.764,1377.8,,,,,
1849,03/16/22 09:00:00 AM,27.764,1550.0,,,,,
1850,03/16/22 09:10:00 AM,27.862,1151.7,,,,,
1851,03/16/22 09:20:00 AM,27.862,936.5,,,,,
1852,03/16/22 09:30:00 AM,27.961,861.1,,,,,
1853,03/16/22 09:40:00 AM,27.961,1463.9,,,,,
1854,03/16/22 09:50:00 AM,28.060,936.5,,,,,
1855,03/16/22 10:00:00 AM,28.159,979.5,,,,,
1856,03/16/22 10:10:00 AM,28.060,23422.4,,,,,
1857,03/16/22 10:20:00 AM,28.060,1722.2,,,,,
1858,03/16/22 10:30:00 AM,28.060,2497.2,,,,,
1859,03/16/22 10:40:00 AM,27.961,2411.1,,,,,
1860,03/16/22 10:50:00 AM,28.060,1463.9,,,,,
1861,03/16/22 11:00:00 AM,28.060,1980.6,,,,,
1862,03/16/22 11:10:00 AM,27.961,2238.9,,,,,
1863,03/16/22 11:20:00 AM,27.961,9644.5,,,,,
1864,03/16/22 11:30:00 AM,27.961,1119.5,,,,,
1865,03/16/22 11:40:00 AM,27.961,624.3,,,,,
1866,03/16/22 11:50:00 AM,27.961,764.2,,,,,
1867,03/16/22 12:00:00 PM,28.060,581.3,,,,,
1868,03/16/22 12:10:00 PM,27.961,3100.0,,,,,
1869,03/16/22 12:20:00 PM,28.060,13089.0,,,,,
1870,03/16/22 12:30:00 PM,28.060,656.6,,,,,
1871,03/16/22 12:40:00 PM,28.159,4650.0,,,,,
1872,03/16/22 12:50:00 PM,28.159,5511.1,,,,,
1873,03/16/22 01:00:00 PM,28.258,3616.7,,,,,
1874,03/16/22 01:10:00 PM,28.159,6200.0,,,,,
1875,03/16/22 01:20:00 PM,28.159,7577.8,,,,,
1876,03/16/22 01:30:00 PM,28.159,807.3,,,,,
1877,03/16/22 01:40:00 PM,28.159,516.7,,,,,
1878,03/16/22 01:50:00 PM,28.159,592.0,,,,,
1879,03/16/22 02:00:00 PM,28.258,1722.2,,,,,
1880,03/16/22 02:10:00 PM,28.159,366.0,,,,,
1881,03/16/22 02:20:00 PM,28.258,376.7,,,,,
1882,03/16/22 02:30:00 PM,28.258,247.6,,,,,
1883,03/16/22 02:40:00 PM,28.258,269.1,,,,,
1884,03/16/22 02:50:00 PM,28.258,430.6,,,,,
1885,03/16/22 03:00:00 PM,28.159,247.6,,,,,
1886,03/16/22 03:10:00 PM,28.159,645.8,,,,,
1887,03/16/22 03:20:00 PM,28.159,1097.9,,,,,
1888,03/16/22 03:30:00 PM,28.060,785.8,,,,,
1889,03/16/22 03:40:00 PM,28.159,495.1,,,,,
1890,03/16/22 03:50:00 PM,28.159,398.3,,,,,
1891,03/16/22 04:00:00 PM,28.159,839.6,,,,,
1892,03/16/22 04:10:00 PM,28.159,355.2,,,,,
1893,03/16/22 04:20:00 PM,28.258,355.2,,,,,
1894,03/16/22 04:30:00 PM,28.159,150.7,,,,,
1895,03/16/22 04:40:00 PM,28.159,86.1,,,,,
1896,03/16/22 04:50:00 PM,28.159,64.6,,,,,
1897,03/16/22 05:00:00 PM,28.159,107.6,,,,,
1898,03/16/22 05:10:00 PM,28.159,107.6,,,,,
1899,03/16/22 05:20:00 PM,28.159,43.1,,,,,
1900,03/16/22 05:30:00 PM,28.159,118.4,,,,,
1901,03/16/22 05:40:00 PM,28.159,53.8,,,,,
1902,03/16/22 05:50:00 PM,28.159,32.3,,,,,
1903,03/16/22 06:00:00 PM,28.159,0.0,,,,,
1904,03/16/22 06:10:00 PM,28.159,0.0,,,,,
1905,03/16/22 06:20:00 PM,28.159,0.0,,,,,
1906,03/16/22 06:30:00 PM,28.159,0.0,,,,,
1907,03/16/22 06:40:00 PM,28.159,0.0,,,,,
1908,03/16/22 06:50:00 PM,28.159,0.0,,,,,
1909,03/16/22 07:00:00 PM,28.159,0.0,,,,,
1910,03/16/22 07:10:00 PM,28.060,0.0,,,,,
1911,03/16/22 07:20:00 PM,28.060,0.0,,,,,
1912,03/16/22 07:30:00 PM,28.060,0.0,,,,,
1913,03/16/22 07:40:00 PM,28.060,0.0,,,,,
1914,03/16/22 07:50:00 PM,28.060,0.0,,,,,
1915,03/16/22 08:00:00 PM,28.060,0.0,,,,,
1916,03/16/22 08:10:00 PM,28.060,0.0,,,,,
1917,03/16/22 08:20:00 PM,28.060,0.0,,,,,
1918,03/16/22 08:30:00 PM,28.060,0.0,,,,,
1919,03/16/22 08:40:00 PM,27.961,0.0,,,,,
1920,03/16/22 08:50:00 PM,27.961,0.0,,,,,
1921,03/16/22 09:00:00 PM,27.961,0.0,,,,,
1922,03/16/22 09:10:00 PM,27.961,0.0,,,,,
1923,03/16/22 09:20:00 PM,27.961,0.0,,,,,
1924,03/16/22 09:30:00 PM,27.961,0.0,,,,,
1925,03/16/22 09:40:00 PM,27.961,0.0,,,,,
1926,03/16/22 09:50:00 PM,27.961,0.0,,,,,
1927,03/16/22 10:00:00 PM,27.862,0.0,,,,,
1928,03/16/22 10:10:00 PM,27.961,0.0,,,,,
1929,03/16/22 10:20:00 PM,27.961,0.0,,,,,
1930,03/16/22 10:30:00 PM,28.060,0.0,,,,,
1931,03/16/22 10:40:00 PM,28.060,0.0,,,,,
1932,03/16/22 10:50:00 PM,28.060,0.0,,,,,
1933,03/16/22 11:00:00 PM,28.060,0.0,,,,,
1934,03/16/22 11:10:00 PM,28.060,0.0,,,,,
1935,03/16/22 11:20:00 PM,28.060,0.0,,,,,
1936,03/16/22 11:30:00 PM,28.060,0.0,,,,,
1937,03/16/22 11:40:00 PM,28.060,0.0,,,,,
1938,03/16/22 11:50:00 PM,28.060,0.0,,,,,
1939,03/17/22 12:00:00 AM,28.060,0.0,,,,,
1940,03/17/22 12:10:00 AM,28.060,0.0,,,,,
1941,03/17/22 12:20:00 AM,28.060,0.0,,,,,
1942,03/17/22 12:30:00 AM,28.060,0.0,,,,,
1943,03/17/22 12:40:00 AM,28.060,0.0,,,,,
1944,03/17/22 12:50:00 AM,28.060,0.0,,,,,
1945,03/17/22 01:00:00 AM,27.961,0.0,,,,,
1946,03/17/22 01:10:00 AM,27.961,0.0,,,,,
1947,03/17/22 01:20:00 AM,27.961,0.0,,,,,
1948,03/17/22 01:30:00 AM,27.961,0.0,,,,,
1949,03/17/22 01:40:00 AM,27.961,0.0,,,,,
1950,03/17/22 01:50:00 AM,27.961,0.0,,,,,
1951,03/17/22 02:00:00 AM,27.961,0.0,,,,,
1952,03/17/22 02:10:00 AM,27.961,0.0,,,,,
1953,03/17/22 02:20:00 AM,27.961,0.0,,,,,
1954,03/17/22 02:30:00 AM,27.961,0.0,,,,,
1955,03/17/22 02:40:00 AM,27.961,0.0,,,,,
1956,03/17/22 02:50:00 AM,27.961,0.0,,,,,
1957,03/17/22 03:00:00 AM,27.961,0.0,,,,,
1958,03/17/22 03:10:00 AM,27.961,0.0,,,,,
1959,03/17/22 03:20:00 AM,28.060,0.0,,,,,
1960,03/17/22 03:30:00 AM,27.961,0.0,,,,,
1961,03/17/22 03:40:00 AM,27.961,0.0,,,,,
1962,03/17/22 03:50:00 AM,27.961,0.0,,,,,
1963,03/17/22 04:00:00 AM,27.961,0.0,,,,,
1964,03/17/22 04:10:00 AM,27.961,0.0,,,,,
1965,03/17/22 04:20:00 AM,27.961,0.0,,,,,
1966,03/17/22 04:30:00 AM,27.961,0.0,,,,,
1967,03/17/22 04:40:00 AM,27.961,0.0,,,,,
1968,03/17/22 04:50:00 AM,27.961,0.0,,,,,
1969,03/17/22 05:00:00 AM,27.961,0.0,,,,,
1970,03/17/22 05:10:00 AM,27.961,0.0,,,,,
1971,03/17/22 05:20:00 AM,27.961,0.0,,,,,
1972,03/17/22 05:30:00 AM,27.961,0.0,,,,,
1973,03/17/22 05:40:00 AM,27.862,0.0,,,,,
1974,03/17/22 05:50:00 AM,27.862,0.0,,,,,
1975,03/17/22 06:00:00 AM,27.862,0.0,,,,,
1976,03/17/22 06:10:00 AM,27.862,0.0,,,,,
1977,03/17/22 06:20:00 AM,27.862,43.1,,,,,
1978,03/17/22 06:30:00 AM,27.862,387.5,,,,,
1979,03/17/22 06:40:00 AM,27.862,355.2,,,,,
1980,03/17/22 06:50:00 AM,27.961,269.1,,,,,
1981,03/17/22 07:00:00 AM,27.961,1808.3,,,,,
1982,03/17/22 07:10:00 AM,27.961,3444.5,,,,,
1983,03/17/22 07:20:00 AM,28.060,462.9,,,,,
1984,03/17/22 07:30:00 AM,28.060,570.5,,,,,
1985,03/17/22 07:40:00 AM,28.060,495.1,,,,,
1986,03/17/22 07:50:00 AM,28.060,430.6,,,,,
1987,03/17/22 08:00:00 AM,28.159,1011.8,,,,,
1988,03/17/22 08:10:00 AM,28.258,1377.8,,,,,
1989,03/17/22 08:20:00 AM,28.258,495.1,,,,,
1990,03/17/22 08:30:00 AM,28.357,656.6,,,,,
1991,03/17/22 08:40:00 AM,28.456,721.2,,,,,
1992,03/17/22 08:50:00 AM,28.357,1808.3,,,,,
1993,03/17/22 09:00:00 AM,28.357,2497.2,,,,,
1994,03/17/22 09:10:00 AM,28.357,968.8,,,,,
1995,03/17/22 09:20:00 AM,28.357,882.6,,,,,
1996,03/17/22 09:30:00 AM,28.456,2755.6,,,,,
1997,03/17/22 09:40:00 AM,28.456,1463.9,,,,,
1998,03/17/22 09:50:00 AM,28.555,4477.8,,,,,
1999,03/17/22 10:00:00 AM,28.655,958.0,,,,,
2000,03/17/22 10:10:00 AM,28.655,2066.7,,,,,
2001,03/17/22 10:20:00 AM,28.655,2066.7,,,,,
2002,03/17/22 10:30:00 AM,28.655,2755.6,,,,,
2003,03/17/22 10:40:00 AM,28.754,1980.6,,,,,
2004,03/17/22 10:50:00 AM,28.754,9300.1,,,,,
2005,03/17/22 11:00:00 AM,28.655,2755.6,,,,,
2006,03/17/22 11:10:00 AM,28.754,3100.0,,,,,
2007,03/17/22 11:20:00 AM,29.053,2669.5,,,,,
2008,03/17/22 11:30:00 AM,29.252,721.2,,,,,
2009,03/17/22 11:40:00 AM,29.152,775.0,,,,,
2010,03/17/22 11:50:00 AM,29.352,753.5,,,,,
2011,03/17/22 12:00:00 PM,29.252,688.9,,,,,
2012,03/17/22 12:10:00 PM,28.853,10677.8,,,,,
2013,03/17/22 12:20:00 PM,28.953,925.7,,,,,
2014,03/17/22 12:30:00 PM,29.053,688.9,,,,,
2015,03/17/22 12:40:00 PM,28.953,1894.5,,,,,
2016,03/17/22 12:50:00 PM,28.853,6544.5,,,,,
2017,03/17/22 01:00:00 PM,28.853,7577.8,,,,,
2018,03/17/22 01:10:00 PM,28.853,6200.0,,,,,
2019,03/17/22 01:20:00 PM,28.853,1550.0,,,,,
2020,03/17/22 01:30:00 PM,28.853,5511.1,,,,,
2021,03/17/22 01:40:00 PM,28.853,4477.8,,,,,
2022,03/17/22 01:50:00 PM,28.853,3961.1,,,,,
2023,03/17/22 02:00:00 PM,28.953,5166.7,,,,,
2024,03/17/22 02:10:00 PM,28.853,516.7,,,,,
2025,03/17/22 02:20:00 PM,28.853,1076.4,,,,,
2026,03/17/22 02:30:00 PM,28.853,9300.1,,,,,
2027,03/17/22 02:40:00 PM,28.754,3100.0,,,,,
2028,03/17/22 02:50:00 PM,28.853,893.4,,,,,
2029,03/17/22 03:00:00 PM,28.853,3444.5,,,,,
2030,03/17/22 03:10:00 PM,28.853,1722.2,,,,,
2031,03/17/22 03:20:00 PM,28.953,16533.4,,,,,
2032,03/17/22 03:30:00 PM,28.953,1119.5,,,,,
2033,03/17/22 03:40:00 PM,28.953,2583.4,,,,,
2034,03/17/22 03:50:00 PM,28.953,1722.2,,,,,
2035,03/17/22 04:00:00 PM,28.953,839.6,,,,,
2036,03/17/22 04:10:00 PM,28.853,2583.4,,,,,
2037,03/17/22 04:20:00 PM,28.853,441.3,,,,,
2038,03/17/22 04:30:00 PM,28.853,398.3,,,,,
2039,03/17/22 04:40:00 PM,28.754,1463.9,,,,,
2040,03/17/22 04:50:00 PM,28.853,1044.1,,,,,
2041,03/17/22 05:00:00 PM,28.853,1259.4,,,,,
2042,03/17/22 05:10:00 PM,28.853,355.2,,,,,
2043,03/17/22 05:20:00 PM,28.853,742.7,,,,,
2044,03/17/22 05:30:00 PM,28.853,441.3,,,,,
2045,03/17/22 05:40:00 PM,28.853,452.1,,,,,
2046,03/17/22 05:50:00 PM,28.853,86.1,,,,,
2047,03/17/22 06:00:00 PM,28.853,10.8,,,,,
2048,03/17/22 06:10:00 PM,28.853,21.5,,,,,
2049,03/17/22 06:20:00 PM,28.853,0.0,,,,,
2050,03/17/22 06:30:00 PM,28.853,0.0,,,,,
2051,03/17/22 06:40:00 PM,28.754,0.0,,,,,
2052,03/17/22 06:50:00 PM,28.754,0.0,,,,,
2053,03/17/22 07:00:00 PM,28.754,0.0,,,,,
2054,03/17/22 07:10:00 PM,28.754,0.0,,,,,
2055,03/17/22 07:20:00 PM,28.754,0.0,,,,,
2056,03/17/22 07:30:00 PM,28.754,0.0,,,,,
2057,03/17/22 07:40:00 PM,28.754,0.0,,,,,
2058,03/17/22 07:50:00 PM,28.754,0.0,,,,,
2059,03/17/22 08:00:00 PM,28.754,0.0,,,,,
2060,03/17/22 08:10:00 PM,28.655,0.0,,,,,
2061,03/17/22 08:20:00 PM,28.655,0.0,,,,,
2062,03/17/22 08:30:00 PM,28.655,0.0,,,,,
2063,03/17/22 08:40:00 PM,28.655,0.0,,,,,
2064,03/17/22 08:50:00 PM,28.655,0.0,,,,,
2065,03/17/22 09:00:00 PM,28.655,0.0,,,,,
2066,03/17/22 09:10:00 PM,28.655,0.0,,,,,
2067,03/17/22 09:20:00 PM,28.655,0.0,,,,,
2068,03/17/22 09:30:00 PM,28.655,0.0,,,,,
2069,03/17/22 09:40:00 PM,28.655,0.0,,,,,
2070,03/17/22 09:50:00 PM,28.555,0.0,,,,,
2071,03/17/22 10:00:00 PM,28.655,0.0,,,,,
2072,03/17/22 10:10:00 PM,28.555,0.0,,,,,
2073,03/17/22 10:20:00 PM,28.655,0.0,,,,,
2074,03/17/22 10:30:00 PM,28.655,0.0,,,,,
2075,03/17/22 10:40:00 PM,28.655,0.0,,,,,
2076,03/17/22 10:50:00 PM,28.655,0.0,,,,,
2077,03/17/22 11:00:00 PM,28.655,0.0,,,,,
2078,03/17/22 11:10:00 PM,28.655,0.0,,,,,
2079,03/17/22 11:20:00 PM,28.655,0.0,,,,,
2080,03/17/22 11:30:00 PM,28.655,0.0,,,,,
2081,03/17/22 11:40:00 PM,28.655,0.0,,,,,
2082,03/17/22 11:50:00 PM,28.655,0.0,,,,,
2083,03/18/22 12:00:00 AM,28.655,0.0,,,,,
2084,03/18/22 12:10:00 AM,28.555,0.0,,,,,
2085,03/18/22 12:20:00 AM,28.555,0.0,,,,,
2086,03/18/22 12:30:00 AM,28.555,0.0,,,,,
2087,03/18/22 12:40:00 AM,28.555,0.0,,,,,
2088,03/18/22 12:50:00 AM,28.555,0.0,,,,,
2089,03/18/22 01:00:00 AM,28.555,0.0,,,,,
2090,03/18/22 01:10:00 AM,28.555,0.0,,,,,
2091,03/18/22 01:20:00 AM,28.655,0.0,,,,,
2092,03/18/22 01:30:00 AM,28.555,0.0,,,,,
2093,03/18/22 01:40:00 AM,28.655,0.0,,,,,
2094,03/18/22 01:50:00 AM,28.555,0.0,,,,,
2095,03/18/22 02:00:00 AM,28.555,0.0,,,,,
2096,03/18/22 02:10:00 AM,28.555,0.0,,,,,
2097,03/18/22 02:20:00 AM,28.555,0.0,,,,,
2098,03/18/22 02:30:00 AM,28.655,0.0,,,,,
2099,03/18/22 02:40:00 AM,28.655,0.0,,,,,
2100,03/18/22 02:50:00 AM,28.655,0.0,,,,,
2101,03/18/22 03:00:00 AM,28.555,0.0,,,,,
2102,03/18/22 03:10:00 AM,28.655,0.0,,,,,
2103,03/18/22 03:20:00 AM,28.655,0.0,,,,,
2104,03/18/22 03:30:00 AM,28.555,0.0,,,,,
2105,03/18/22 03:40:00 AM,28.555,0.0,,,,,
2106,03/18/22 03:50:00 AM,28.555,0.0,,,,,
2107,03/18/22 04:00:00 AM,28.555,0.0,,,,,
2108,03/18/22 04:10:00 AM,28.555,0.0,,,,,
2109,03/18/22 04:20:00 AM,28.555,0.0,,,,,
2110,03/18/22 04:30:00 AM,28.555,0.0,,,,,
2111,03/18/22 04:40:00 AM,28.555,0.0,,,,,
2112,03/18/22 04:50:00 AM,28.555,0.0,,,,,
2113,03/18/22 05:00:00 AM,28.555,0.0,,,,,
2114,03/18/22 05:10:00 AM,28.555,0.0,,,,,
2115,03/18/22 05:20:00 AM,28.555,0.0,,,,,
2116,03/18/22 05:30:00 AM,28.555,0.0,,,,,
2117,03/18/22 05:40:00 AM,28.555,0.0,,,,,
2118,03/18/22 05:50:00 AM,28.555,0.0,,,,,
2119,03/18/22 06:00:00 AM,28.456,0.0,,,,,
2120,03/18/22 06:10:00 AM,28.456,43.1,,,,,
2121,03/18/22 06:20:00 AM,28.456,43.1,,,,,
2122,03/18/22 06:30:00 AM,28.456,129.2,,,,,
2123,03/18/22 06:40:00 AM,28.456,258.3,,,,,
2124,03/18/22 06:50:00 AM,28.456,161.5,,,,,
2125,03/18/22 07:00:00 AM,28.456,430.6,,,,,
2126,03/18/22 07:10:00 AM,28.456,785.8,,,,,
2127,03/18/22 07:20:00 AM,28.456,1313.2,,,,,
2128,03/18/22 07:30:00 AM,28.456,710.4,,,,,
2129,03/18/22 07:40:00 AM,28.555,1334.7,,,,,
2130,03/18/22 07:50:00 AM,28.555,2927.8,,,,,
2131,03/18/22 08:00:00 AM,28.555,1377.8,,,,,
2132,03/18/22 08:10:00 AM,28.555,2238.9,,,,,
2133,03/18/22 08:20:00 AM,28.655,958.0,,,,,
2134,03/18/22 08:30:00 AM,28.655,699.7,,,,,
2135,03/18/22 08:40:00 AM,28.655,2411.1,,,,,
2136,03/18/22 08:50:00 AM,28.754,1722.2,,,,,
2137,03/18/22 09:00:00 AM,28.754,2583.4,,,,,
2138,03/18/22 09:10:00 AM,28.754,3444.5,,,,,
2139,03/18/22 09:20:00 AM,28.853,1130.2,,,,,
2140,03/18/22 09:30:00 AM,28.853,1001.0,,,,,
2141,03/18/22 09:40:00 AM,28.953,1324.0,,,,,
2142,03/18/22 09:50:00 AM,28.953,1054.9,,,,,
2143,03/18/22 10:00:00 AM,29.053,2325.0,,,,,
2144,03/18/22 10:10:00 AM,29.152,3100.0,,,,,
2145,03/18/22 10:20:00 AM,29.252,839.6,,,,,
2146,03/18/22 10:30:00 AM,29.352,2755.6,,,,,
2147,03/18/22 10:40:00 AM,29.352,1377.8,,,,,
2148,03/18/22 10:50:00 AM,29.352,958.0,,,,,
2149,03/18/22 11:00:00 AM,29.452,1808.3,,,,,
2150,03/18/22 11:10:00 AM,29.452,839.6,,,,,
2151,03/18/22 11:20:00 AM,29.452,2755.6,,,,,
2152,03/18/22 11:30:00 AM,29.352,947.2,,,,,
2153,03/18/22 11:40:00 AM,29.252,936.5,,,,,
2154,03/18/22 11:50:00 AM,29.252,1313.2,,,,,
2155,03/18/22 12:00:00 PM,29.252,1302.4,,,,,
2156,03/18/22 12:10:00 PM,29.352,1377.8,,,,,
2157,03/18/22 12:20:00 PM,29.352,979.5,,,,,
2158,03/18/22 12:30:00 PM,29.352,1636.1,,,,,
2159,03/18/22 12:40:00 PM,29.352,731.9,,,,,
2160,03/18/22 12:50:00 PM,29.452,1377.8,,,,,
2161,03/18/22 01:00:00 PM,29.452,667.4,,,,,
2162,03/18/22 01:10:00 PM,29.352,667.4,,,,,
2163,03/18/22 01:20:00 PM,29.352,635.1,,,,,
2164,03/18/22 01:30:00 PM,29.452,1636.1,,,,,
2165,03/18/22 01:40:00 PM,29.352,3961.1,,,,,
2166,03/18/22 01:50:00 PM,29.252,53.8,,,,,
2167,03/18/22 02:00:00 PM,29.152,602.8,,,,,
2168,03/18/22 02:10:00 PM,29.152,721.2,,,,,
2169,03/18/22 02:20:00 PM,29.252,226.0,,,,,
2170,03/18/22 02:30:00 PM,29.252,9300.1,,,,,
2171,03/18/22 02:40:00 PM,29.252,1173.3,,,,,
2172,03/18/22 02:50:00 PM,29.252,3272.2,,,,,
2173,03/18/22 03:00:00 PM,29.252,1065.6,,,,,
2174,03/18/22 03:10:00 PM,29.352,2238.9,,,,,
2175,03/18/22 03:20:00 PM,29.252,1808.3,,,,,
2176,03/18/22 03:30:00 PM,29.252,6200.0,,,,,
2177,03/18/22 03:40:00 PM,29.252,1248.6,,,,,
2178,03/18/22 03:50:00 PM,29.252,882.6,,,,,
2179,03/18/22 04:00:00 PM,29.252,613.5,,,,,
2180,03/18/22 04:10:00 PM,29.252,3100.0,,,,,
2181,03/18/22 04:20:00 PM,29.252,871.9,,,,,
2182,03/18/22 04:30:00 PM,29.252,247.6,,,,,
2183,03/18/22 04:40:00 PM,29.252,462.9,,,,,
2184,03/18/22 04:50:00 PM,29.152,2497.2,,,,,
2185,03/18/22 05:00:00 PM,29.152,301.4,,,,,
2186,03/18/22 05:10:00 PM,29.152,419.8,,,,,
2187,03/18/22 05:20:00 PM,29.152,592.0,,,,,
2188,03/18/22 05:30:00 PM,29.152,333.7,,,,,
2189,03/18/22 05:40:00 PM,29.152,53.8,,,,,
2190,03/18/22 05:50:00 PM,29.152,129.2,,,,,
2191,03/18/22 06:00:00 PM,29.152,43.1,,,,,
2192,03/18/22 06:10:00 PM,29.152,0.0,,,,,
2193,03/18/22 06:20:00 PM,29.152,0.0,,,,,
2194,03/18/22 06:30:00 PM,29.152,0.0,,,,,
2195,03/18/22 06:40:00 PM,29.152,0.0,,,,,
2196,03/18/22 06:50:00 PM,29.152,0.0,,,,,
2197,03/18/22 07:00:00 PM,29.152,0.0,,,,,
2198,03/18/22 07:10:00 PM,29.053,0.0,,,,,
2199,03/18/22 07:20:00 PM,29.053,0.0,,,,,
2200,03/18/22 07:30:00 PM,29.053,0.0,,,,,
2201,03/18/22 07:40:00 PM,29.053,0.0,,,,,
2202,03/18/22 07:50:00 PM,29.053,0.0,,,,,
2203,03/18/22 08:00:00 PM,29.053,0.0,,,,,
2204,03/18/22 08:10:00 PM,29.053,0.0,,,,,
2205,03/18/22 08:20:00 PM,29.053,0.0,,,,,
2206,03/18/22 08:30:00 PM,29.053,0.0,,,,,
2207,03/18/22 08:40:00 PM,29.053,0.0,,,,,
2208,03/18/22 08:50:00 PM,29.053,0.0,,,,,
2209,03/18/22 09:00:00 PM,29.053,0.0,,,,,
2210,03/18/22 09:10:00 PM,28.953,0.0,,,,,
2211,03/18/22 09:20:00 PM,28.953,0.0,,,,,
2212,03/18/22 09:30:00 PM,28.953,0.0,,,,,
2213,03/18/22 09:40:00 PM,28.953,0.0,,,,,
2214,03/18/22 09:50:00 PM,28.953,0.0,,,,,
2215,03/18/22 10:00:00 PM,28.953,0.0,,,,,
2216,03/18/22 10:10:00 PM,28.953,0.0,,,,,
2217,03/18/22 10:20:00 PM,28.953,0.0,,,,,
2218,03/18/22 10:30:00 PM,28.853,0.0,,,,,
2219,03/18/22 10:40:00 PM,28.853,0.0,,,,,
2220,03/18/22 10:50:00 PM,28.853,0.0,,,,,
2221,03/18/22 11:00:00 PM,28.853,0.0,,,,,
2222,03/18/22 11:10:00 PM,28.853,0.0,,,,,
2223,03/18/22 11:20:00 PM,28.853,0.0,,,,,
2224,03/18/22 11:30:00 PM,28.754,0.0,,,,,
2225,03/18/22 11:40:00 PM,28.754,0.0,,,,,
2226,03/18/22 11:50:00 PM,28.754,0.0,,,,,
2227,03/19/22 12:00:00 AM,28.754,0.0,,,,,
2228,03/19/22 12:10:00 AM,28.754,0.0,,,,,
2229,03/19/22 12:20:00 AM,28.754,0.0,,,,,
2230,03/19/22 12:30:00 AM,28.754,0.0,,,,,
2231,03/19/22 12:40:00 AM,28.853,0.0,,,,,
2232,03/19/22 12:50:00 AM,28.853,0.0,,,,,
2233,03/19/22 01:00:00 AM,28.754,0.0,,,,,
2234,03/19/22 01:10:00 AM,28.853,0.0,,,,,
2235,03/19/22 01:20:00 AM,28.853,0.0,,,,,
2236,03/19/22 01:30:00 AM,28.853,0.0,,,,,
2237,03/19/22 01:40:00 AM,28.853,0.0,,,,,
2238,03/19/22 01:50:00 AM,28.853,0.0,,,,,
2239,03/19/22 02:00:00 AM,28.853,0.0,,,,,
2240,03/19/22 02:10:00 AM,28.853,0.0,,,,,
2241,03/19/22 02:20:00 AM,28.853,0.0,,,,,
2242,03/19/22 02:30:00 AM,28.853,0.0,,,,,
2243,03/19/22 02:40:00 AM,28.853,0.0,,,,,
2244,03/19/22 02:50:00 AM,28.853,0.0,,,,,
2245,03/19/22 03:00:00 AM,28.853,0.0,,,,,
2246,03/19/22 03:10:00 AM,28.853,0.0,,,,,
2247,03/19/22 03:20:00 AM,28.853,0.0,,,,,
2248,03/19/22 03:30:00 AM,28.853,0.0,,,,,
2249,03/19/22 03:40:00 AM,28.853,0.0,,,,,
2250,03/19/22 03:50:00 AM,28.853,0.0,,,,,
2251,03/19/22 04:00:00 AM,28.853,0.0,,,,,
2252,03/19/22 04:10:00 AM,28.853,0.0,,,,,
2253,03/19/22 04:20:00 AM,28.853,0.0,,,,,
2254,03/19/22 04:30:00 AM,28.853,0.0,,,,,
2255,03/19/22 04:40:00 AM,28.853,0.0,,,,,
2256,03/19/22 04:50:00 AM,28.853,0.0,,,,,
2257,03/19/22 05:00:00 AM,28.853,0.0,,,,,
2258,03/19/22 05:10:00 AM,28.853,0.0,,,,,
2259,03/19/22 05:20:00 AM,28.853,0.0,,,,,
2260,03/19/22 05:30:00 AM,28.853,0.0,,,,,
2261,03/19/22 05:40:00 AM,28.853,0.0,,,,,
2262,03/19/22 05:50:00 AM,28.853,0.0,,,,,
2263,03/19/22 06:00:00 AM,28.853,0.0,,,,,
2264,03/19/22 06:10:00 AM,28.853,64.6,,,,,
2265,03/19/22 06:20:00 AM,28.853,172.2,,,,,
2266,03/19/22 06:30:00 AM,28.853,258.3,,,,,
2267,03/19/22 06:40:00 AM,28.853,731.9,,,,,
2268,03/19/22 06:50:00 AM,28.853,462.9,,,,,
2269,03/19/22 07:00:00 AM,28.853,861.1,,,,,
2270,03/19/22 07:10:00 AM,28.853,355.2,,,,,
2271,03/19/22 07:20:00 AM,28.853,1216.3,,,,,
2272,03/19/22 07:30:00 AM,28.853,3788.9,,,,,
2273,03/19/22 07:40:00 AM,28.953,4650.0,,,,,
2274,03/19/22 07:50:00 AM,28.853,2583.4,,,,,
2275,03/19/22 08:00:00 AM,28.853,1463.9,,,,,
2276,03/19/22 08:10:00 AM,28.953,1377.8,,,,,
2277,03/19/22 08:20:00 AM,28.953,2927.8,,,,,
2278,03/19/22 08:30:00 AM,29.053,1894.5,,,,,
2279,03/19/22 08:40:00 AM,29.053,2497.2,,,,,
